release_year,genres,vote_average
1986,Comedy,5.69921875
1986,Horror,5.69921875
1986,Science Fiction,5.69921875
1986,Comedy,6.6015625
1986,Drama,6.6015625
1986,Music,6.6015625
1986,Romance,6.6015625
1986,Drama,6.69921875
1986,Music,6.69921875
1986,Mystery,6.69921875
1986,Romance,6.69921875
1986,Horror,5.3984375
1986,Fantasy,5.3984375
1986,Comedy,7.30078125
1986,Drama,7.30078125
1986,Drama,6.30078125
1986,Animation,7.19921875
1986,Romance,5.30078125
1986,Comedy,5.30078125
1986,Thriller,5.30078125
1986,Comedy,5.1015625
1986,Drama,6.1015625
1986,Action,6.1015625
1986,Crime,6.1015625
1986,Mystery,6.1015625
1986,Action,5.3984375
1986,Drama,5.3984375
1986,Horror,5.3984375
1986,Science Fiction,5.3984375
1986,Drama,6.6015625
1986,Romance,6.6015625
1986,Action,4.8984375
1986,Adventure,4.8984375
1986,Comedy,4.8984375
1986,Comedy,5.69921875
1986,Drama,5.69921875
1986,Fantasy,5.69921875
1986,Romance,5.69921875
1986,Action,6.6015625
1986,Comedy,6.6015625
1986,Drama,6.6015625
1986,Romance,6.6015625
1986,Horror,6.1015625
1986,Mystery,6.1015625
1986,Thriller,6.1015625
1986,Horror,4.69921875
1986,Thriller,4.69921875
1986,Drama,6.3984375
1986,Crime,6.3984375
1986,Romance,6.3984375
1986,Crime,7.30078125
1986,Drama,7.30078125
1986,Comedy,7.30078125
1986,Science Fiction,5.6015625
1986,Action,5.6015625
1986,Thriller,5.6015625
1986,Horror,6.1015625
1986,Thriller,6.1015625
1986,Crime,6.1015625
1986,Drama,6.1015625
1986,Romance,5.8984375
1986,Science Fiction,5.8984375
1986,Horror,5.8984375
1986,Action,5.8984375
1986,Crime,5.8984375
1986,Horror,5.0
1986,Music,5.0
1986,Horror,5.69921875
1986,Comedy,6.6015625
1986,Comedy,6.19921875
1986,Drama,6.19921875
1986,Romance,6.19921875
1986,Comedy,6.19921875
1986,Drama,6.19921875
1986,Comedy,4.8984375
1986,Crime,4.8984375
1986,Mystery,6.5
1986,Drama,6.5
1986,Horror,6.5
1986,Science Fiction,6.5
1986,Action,6.69921875
1986,Comedy,6.69921875
1986,Comedy,5.0
1986,Drama,5.0
1986,Romance,5.0
1986,Crime,6.1015625
1986,Thriller,6.1015625
1986,Action,6.1015625
1986,Comedy,5.5
1986,Horror,5.5
1986,Science Fiction,5.1015625
1986,Comedy,5.69921875
1986,Horror,5.80078125
1986,Comedy,5.80078125
1986,Science Fiction,5.80078125
1986,Thriller,6.6015625
1986,Action,6.6015625
1986,Comedy,6.6015625
1986,Crime,6.6015625
1986,Science Fiction,6.0
1986,Thriller,6.0
1986,Drama,7.3984375
1986,Family,7.3984375
1986,Crime,6.0
1986,Drama,6.0
1986,Drama,6.69921875
1986,Comedy,6.69921875
1986,Romance,6.69921875
1986,Family,6.69921875
1986,Drama,6.5
1986,Action,4.3984375
1986,Thriller,4.3984375
1986,War,4.3984375
1986,Comedy,5.30078125
1986,Crime,5.30078125
1986,Drama,5.30078125
1986,Romance,5.30078125
1986,Thriller,5.30078125
1986,Action,5.0
1986,Thriller,5.0
1986,Action,5.30078125
1986,Crime,5.30078125
1986,Thriller,5.30078125
1986,Fantasy,4.6015625
1986,Horror,4.6015625
1986,Drama,4.69921875
1986,History,4.69921875
1986,Drama,5.6015625
1986,Family,5.6015625
1986,Fantasy,5.6015625
1986,Science Fiction,5.6015625
1986,Adventure,4.69921875
1986,Drama,4.69921875
1986,Comedy,6.80078125
1986,Horror,6.80078125
1986,Science Fiction,6.80078125
1986,Action,5.1015625
1986,Comedy,5.1015625
1986,Crime,5.1015625
1986,Comedy,5.30078125
1986,Horror,5.30078125
1986,Music,5.30078125
1986,Drama,6.69921875
1986,Romance,6.69921875
1986,Comedy,5.69921875
1986,Drama,5.69921875
1986,Romance,5.69921875
1986,Comedy,6.30078125
1986,Drama,6.30078125
1986,Comedy,4.1015625
1986,Drama,4.1015625
1986,Romance,4.1015625
1986,Drama,5.5
1986,Romance,5.5
1986,Comedy,5.19921875
1986,Romance,5.19921875
1986,Animation,7.30078125
1986,Comedy,7.30078125
1986,Drama,7.30078125
1986,War,7.30078125
1986,Drama,7.3984375
1986,Romance,7.3984375
1986,Comedy,7.3984375
1986,Family,6.19921875
1986,Adventure,6.19921875
1986,Action,5.6015625
1986,Drama,5.6015625
1986,Horror,5.6015625
1986,Science Fiction,5.6015625
1986,Thriller,5.6015625
1986,Comedy,5.19921875
1986,Horror,5.19921875
1986,Crime,6.6015625
1986,Horror,6.6015625
1986,Thriller,6.6015625
1986,Drama,6.3984375
1986,Romance,6.3984375
1986,History,6.3984375
1987,Science Fiction,7.1015625
1987,Action,7.1015625
1987,Adventure,7.1015625
1987,Thriller,7.1015625
1987,Drama,7.69921875
1987,War,7.69921875
1987,Drama,6.8984375
1987,Music,6.8984375
1987,Romance,6.8984375
1987,Comedy,6.5
1987,Science Fiction,6.5
1987,Action,6.0
1987,Adventure,6.0
1987,Thriller,6.0
1987,Action,6.80078125
1987,Thriller,6.80078125
1987,Science Fiction,6.80078125
1987,Horror,7.5
1987,Comedy,7.5
1987,Fantasy,7.5
1987,Adventure,6.6015625
1987,Action,6.6015625
1987,Comedy,6.6015625
1987,Thriller,6.6015625
1987,Crime,6.6015625
1987,Action,6.30078125
1987,Science Fiction,6.30078125
1987,Adventure,3.69921875
1987,Thriller,3.69921875
1987,Adventure,7.5
1987,Family,7.5
1987,Fantasy,7.5
1987,Comedy,7.5
1987,Romance,7.5
1987,Horror,6.19921875
1987,Thriller,6.19921875
1987,Crime,6.69921875
1987,Drama,6.69921875
1987,Action,6.1015625
1987,Comedy,6.1015625
1987,Crime,6.1015625
1987,Action,4.30078125
1987,Adventure,4.30078125
1987,Fantasy,4.30078125
1987,Science Fiction,4.30078125
1987,Thriller,4.30078125
1987,Comedy,7.0
1987,Crime,7.0
1987,Crime,7.5
1987,Drama,7.5
1987,History,7.5
1987,Thriller,7.5
1987,Comedy,7.0
1987,Drama,7.0
1987,War,7.0
1987,Drama,7.1015625
1987,History,7.1015625
1987,Horror,6.3984375
1987,Drama,6.3984375
1987,Romance,6.3984375
1987,Thriller,6.3984375
1987,Action,5.0
1987,Comedy,5.0
1987,Crime,5.0
1987,Action,6.30078125
1987,Comedy,6.30078125
1987,Science Fiction,6.30078125
1987,Comedy,6.80078125
1987,Drama,6.80078125
1987,Horror,6.69921875
1987,Mystery,6.69921875
1987,Thriller,6.69921875
1987,Action,5.3984375
1987,Drama,5.3984375
1987,Comedy,6.19921875
1987,Family,6.19921875
1987,Fantasy,6.19921875
1987,Science Fiction,6.19921875
1987,Comedy,6.5
1987,Horror,6.5
1987,Fantasy,6.1015625
1987,Horror,6.1015625
1987,Comedy,6.1015625
1987,Horror,5.80078125
1987,Action,6.19921875
1987,Comedy,6.19921875
1987,Horror,6.19921875
1987,Science Fiction,6.19921875
1987,Comedy,6.6015625
1987,Romance,6.6015625
1987,Comedy,7.1015625
1987,Drama,7.1015625
1987,Romance,7.1015625
1987,Comedy,6.30078125
1987,Drama,6.30078125
1987,Romance,6.30078125
1987,Drama,6.80078125
1987,Romance,6.80078125
1987,Comedy,5.6015625
1987,Romance,5.6015625
1987,Thriller,6.69921875
1987,Comedy,6.69921875
1987,Crime,6.69921875
1987,Adventure,6.69921875
1987,Action,5.80078125
1987,Comedy,5.80078125
1987,Crime,5.80078125
1987,Family,6.5
1987,TV Movie,6.5
1987,Fantasy,4.80078125
1987,Horror,4.80078125
1987,Comedy,4.80078125
1987,Comedy,6.3984375
1987,Romance,6.3984375
1987,Romance,5.6015625
1987,Comedy,5.6015625
1987,Crime,5.6015625
1987,Drama,5.6015625
1987,Drama,7.3984375
1987,Comedy,7.3984375
1987,Drama,6.8984375
1987,History,6.8984375
1987,War,6.8984375
1987,Horror,5.80078125
1987,Fantasy,5.80078125
1987,Science Fiction,6.0
1987,Action,5.0
1987,Fantasy,5.0
1987,Science Fiction,5.0
1987,Adventure,5.0
1987,Thriller,5.0
1987,Comedy,6.19921875
1987,Drama,6.19921875
1987,Crime,7.0
1987,Drama,7.0
1987,Action,7.0
1987,Thriller,7.0
1987,Mystery,7.0
1987,Comedy,5.6015625
1987,Family,5.6015625
1987,Fantasy,5.6015625
1987,Comedy,5.69921875
1987,Action,4.6015625
1987,Adventure,4.6015625
1987,Crime,4.6015625
1987,Horror,6.6015625
1987,Drama,6.6015625
1987,Thriller,6.6015625
1987,Family,6.1015625
1987,Comedy,6.1015625
1987,Drama,6.1015625
1987,Action,6.3984375
1987,Horror,6.3984375
1987,Science Fiction,6.3984375
1987,Thriller,6.3984375
1987,Fantasy,6.5
1987,Adventure,6.5
1987,Animation,6.5
1987,Comedy,6.5
1987,Family,6.5
1987,Comedy,5.30078125
1987,Horror,5.30078125
1987,Horror,6.5
1987,Action,6.0
1987,Comedy,6.0
1987,Romance,6.0
1987,Horror,6.69921875
1987,Adventure,6.1015625
1987,Drama,6.1015625
1987,Fantasy,6.1015625
1987,Family,6.1015625
1987,Mystery,6.1015625
1987,Horror,5.80078125
1987,Thriller,5.80078125
1987,Drama,5.80078125
1987,Crime,7.19921875
1987,Drama,7.19921875
1987,Mystery,7.19921875
1987,Thriller,7.19921875
1987,Drama,6.0
1987,Drama,6.8984375
1987,Music,6.8984375
1987,Crime,5.3984375
1987,Drama,5.3984375
1987,Romance,5.3984375
1987,Thriller,5.3984375
1987,Action,5.6015625
1987,Adventure,5.6015625
1987,Comedy,5.6015625
1987,Western,5.6015625
1987,Crime,6.0
1987,Drama,6.0
1987,Thriller,6.0
1987,Comedy,6.8984375
1987,Drama,6.8984375
1987,Drama,6.1015625
1987,Action,6.0
1987,Comedy,6.0
1987,Drama,6.0
1987,Science Fiction,6.0
1987,Action,4.3984375
1987,Adventure,4.3984375
1987,Science Fiction,4.3984375
1987,Crime,5.80078125
1987,Comedy,5.80078125
1987,Comedy,6.19921875
1987,Drama,6.19921875
1987,Romance,6.19921875
1987,Horror,7.0
1987,Comedy,7.0
1987,Action,7.0
1987,Fantasy,7.0
1987,Science Fiction,7.0
1987,Comedy,3.5
1987,Horror,3.5
1987,Comedy,7.0
1987,Comedy,6.1015625
1987,Action,5.8984375
1987,Drama,5.8984375
1987,Thriller,5.8984375
1987,Drama,6.5
1987,Romance,6.5
1987,Drama,6.3984375
1987,Comedy,6.3984375
1987,Romance,6.3984375
1987,Family,6.3984375
1987,Horror,6.6015625
1987,Comedy,5.6015625
1987,Fantasy,5.6015625
1987,Romance,5.6015625
1987,Science Fiction,5.6015625
1987,Comedy,6.1015625
1987,Comedy,5.80078125
1987,Science Fiction,5.80078125
1987,Drama,6.80078125
1987,Horror,6.80078125
1987,Mystery,6.80078125
1987,Thriller,6.80078125
1987,Comedy,5.6015625
1987,Drama,6.8984375
1987,Horror,6.8984375
1987,Mystery,6.8984375
1987,Thriller,6.8984375
1987,Action,6.3984375
1987,Adventure,6.3984375
1987,Family,6.3984375
1987,Fantasy,5.6015625
1987,Comedy,5.6015625
1987,Romance,5.6015625
1987,Mystery,5.80078125
1987,Thriller,5.80078125
1987,Crime,5.69921875
1987,Drama,5.69921875
1987,Animation,7.19921875
1987,Science Fiction,7.19921875
1987,Fantasy,7.19921875
1987,Adventure,7.19921875
1987,Drama,6.8984375
1987,Drama,5.8984375
1987,Crime,5.8984375
1987,Romance,5.8984375
1987,Drama,6.0
1987,War,6.0
1987,Thriller,6.0
1987,Action,5.19921875
1987,Thriller,5.19921875
1987,Crime,5.19921875
1987,Drama,5.19921875
1987,Comedy,5.6015625
1987,Romance,5.6015625
1987,Family,5.6015625
1987,Action,6.19921875
1987,Crime,6.19921875
1987,Drama,6.19921875
1987,Thriller,6.19921875
1987,Drama,4.69921875
1987,Comedy,3.5
1987,Fantasy,3.5
1987,Family,3.5
1987,Comedy,6.1015625
1987,Family,6.1015625
1987,War,6.19921875
1987,Action,6.19921875
1987,Drama,6.19921875
1987,Comedy,6.0
1987,Thriller,6.0
1987,Music,6.0
1987,Romance,6.0
1987,Comedy,6.6015625
1987,Action,5.80078125
1987,Crime,5.80078125
1987,Comedy,6.30078125
1987,Fantasy,6.30078125
1987,Comedy,5.5
1987,Horror,5.5
1987,TV Movie,7.19921875
1987,Drama,7.19921875
1987,Family,7.19921875
1987,Drama,5.6015625
1987,War,5.6015625
1987,Action,6.1015625
1987,Adventure,6.1015625
1987,Crime,6.1015625
1987,Drama,6.1015625
1987,Drama,6.19921875
1987,Romance,6.19921875
1987,Horror,6.19921875
1988,Action,7.19921875
1988,Thriller,7.19921875
1988,Fantasy,6.69921875
1988,Drama,6.69921875
1988,Comedy,6.69921875
1988,Romance,6.69921875
1988,Family,6.69921875
1988,Action,6.80078125
1988,Comedy,6.80078125
1988,Crime,6.80078125
1988,Comedy,6.19921875
1988,Family,6.19921875
1988,Fantasy,7.0
1988,Comedy,7.0
1988,Drama,7.3984375
1988,Action,6.3984375
1988,Comedy,6.3984375
1988,Romance,6.3984375
1988,Action,5.69921875
1988,Adventure,5.69921875
1988,Thriller,5.69921875
1988,War,5.69921875
1988,Action,6.1015625
1988,Crime,6.1015625
1988,Thriller,6.1015625
1988,Animation,6.3984375
1988,Comedy,6.3984375
1988,Family,6.3984375
1988,Comedy,5.5
1988,Drama,5.5
1988,Fantasy,6.8984375
1988,Animation,6.8984375
1988,Comedy,6.8984375
1988,Crime,6.8984375
1988,Family,6.8984375
1988,Animation,6.8984375
1988,Adventure,6.8984375
1988,Family,6.8984375
1988,Drama,5.5
1988,Romance,5.5
1988,Fantasy,6.6015625
1988,Comedy,6.6015625
1988,Drama,6.6015625
1988,Horror,6.19921875
1988,Thriller,6.19921875
1988,Adventure,6.69921875
1988,Drama,6.69921875
1988,Action,6.69921875
1988,Adventure,5.5
1988,Comedy,5.5
1988,Horror,5.8984375
1988,Thriller,5.8984375
1988,Crime,6.69921875
1988,Comedy,6.69921875
1988,Comedy,6.30078125
1988,Romance,6.30078125
1988,Comedy,5.6015625
1988,Action,5.6015625
1988,Crime,5.6015625
1988,Comedy,6.80078125
1988,Crime,6.80078125
1988,Action,4.80078125
1988,Comedy,4.80078125
1988,Crime,4.80078125
1988,Comedy,5.3984375
1988,Family,5.3984375
1988,Science Fiction,5.3984375
1988,Drama,5.3984375
1988,Horror,6.0
1988,Science Fiction,6.0
1988,Comedy,5.69921875
1988,Drama,5.69921875
1988,Science Fiction,5.69921875
1988,Fantasy,6.1015625
1988,Horror,6.1015625
1988,Comedy,6.1015625
1988,Science Fiction,6.1015625
1988,Comedy,6.6015625
1988,Romance,6.6015625
1988,Comedy,7.1015625
1988,Drama,7.1015625
1988,Horror,7.1015625
1988,Thriller,7.1015625
1988,Thriller,7.1015625
1988,Crime,7.1015625
1988,Drama,7.1015625
1988,Comedy,6.6015625
1988,Horror,6.6015625
1988,Comedy,6.3984375
1988,Drama,6.3984375
1988,Romance,6.3984375
1988,Action,6.8984375
1988,Horror,6.8984375
1988,Science Fiction,6.8984375
1988,Thriller,6.8984375
1988,Action,6.1015625
1988,Horror,6.1015625
1988,Science Fiction,6.1015625
1988,Thriller,6.1015625
1988,Crime,5.6015625
1988,Science Fiction,5.6015625
1988,Thriller,5.6015625
1988,Comedy,5.69921875
1988,Horror,5.8984375
1988,Thriller,5.8984375
1988,Action,5.3984375
1988,Adventure,5.3984375
1988,Comedy,5.3984375
1988,Crime,5.3984375
1988,Drama,5.3984375
1988,Action,6.0
1988,Comedy,6.0
1988,Thriller,6.0
1988,Crime,6.0
1988,Romance,6.0
1988,Horror,5.3984375
1988,Thriller,5.3984375
1988,Thriller,5.69921875
1988,Mystery,5.69921875
1988,Drama,6.69921875
1988,Romance,6.69921875
1988,Comedy,5.6015625
1988,Science Fiction,5.6015625
1988,Thriller,6.3984375
1988,Action,6.3984375
1988,Crime,6.3984375
1988,Drama,6.3984375
1988,Mystery,6.3984375
1988,Family,4.30078125
1988,Fantasy,4.30078125
1988,Science Fiction,4.30078125
1988,Comedy,5.1015625
1988,Horror,5.1015625
1988,Science Fiction,5.1015625
1988,Drama,6.69921875
1988,War,6.69921875
1988,Comedy,6.30078125
1988,Drama,6.30078125
1988,Action,7.0
1988,Comedy,7.0
1988,Romance,7.0
1988,Thriller,5.6015625
1988,Mystery,5.6015625
1988,Comedy,6.1015625
1988,Horror,6.1015625
1988,Comedy,5.6015625
1988,Thriller,5.6015625
1988,Crime,5.6015625
1988,Mystery,5.6015625
1988,Comedy,4.0
1988,Action,4.0
1988,Adventure,4.0
1988,Drama,4.0
1988,Thriller,4.0
1988,Action,6.3984375
1988,Drama,6.3984375
1988,Mystery,6.3984375
1988,Thriller,6.3984375
1988,Horror,4.3984375
1988,Thriller,4.3984375
1988,Action,6.8984375
1988,Adventure,6.8984375
1988,Comedy,6.8984375
1988,Fantasy,6.8984375
1988,Action,4.8984375
1988,War,4.8984375
1988,Action,5.69921875
1988,Adventure,5.69921875
1988,Crime,5.69921875
1988,Drama,5.69921875
1988,Mystery,5.69921875
1988,Adventure,6.8984375
1988,Comedy,6.8984375
1988,Crime,6.8984375
1988,Drama,3.80078125
1988,Action,3.80078125
1988,Action,5.8984375
1988,Adventure,5.8984375
1988,Drama,5.8984375
1988,Thriller,5.8984375
1988,Drama,6.69921875
1988,Horror,5.8984375
1988,Fantasy,5.8984375
1988,Comedy,5.8984375
1988,Horror,5.5
1988,Drama,6.69921875
1988,Crime,6.80078125
1988,Drama,6.80078125
1988,Horror,6.80078125
1988,Thriller,6.80078125
1988,Drama,6.19921875
1988,Comedy,6.19921875
1988,Music,6.19921875
1988,Romance,6.19921875
1988,Family,6.19921875
1988,Horror,6.1015625
1988,Thriller,6.1015625
1988,Action,6.1015625
1988,Crime,6.1015625
1988,Music,6.1015625
1988,Fantasy,6.1015625
1988,Thriller,6.1015625
1988,Comedy,6.19921875
1988,Drama,6.80078125
1988,Comedy,5.69921875
1988,Drama,5.69921875
1988,Romance,5.69921875
1988,Comedy,6.1015625
1988,Drama,6.1015625
1988,Drama,6.8984375
1988,Horror,6.8984375
1988,Thriller,6.8984375
1988,Comedy,5.19921875
1988,Family,5.19921875
1988,Drama,6.5
1988,Music,6.5
1988,Comedy,5.80078125
1988,Drama,5.80078125
1988,Romance,5.80078125
1988,Horror,4.8984375
1988,Thriller,4.8984375
1988,Action,5.1015625
1988,Comedy,5.1015625
1988,Drama,5.1015625
1988,Horror,5.1015625
1988,Science Fiction,5.1015625
1988,TV Movie,6.19921875
1988,Animation,6.19921875
1988,Family,6.19921875
1988,Drama,4.6015625
1988,Romance,4.6015625
1988,Horror,6.0
1988,Comedy,6.0
1988,Horror,5.3984375
1988,Drama,7.30078125
1988,History,7.30078125
1988,Drama,5.5
1988,Drama,3.900390625
1988,Music,5.5
1988,Comedy,5.5
1988,Drama,5.5
1988,Romance,5.5
1988,Science Fiction,5.5
1988,Comedy,6.30078125
1988,Drama,6.30078125
1988,Comedy,4.30078125
1988,War,5.8984375
1988,History,5.8984375
1988,Comedy,4.19921875
1988,Science Fiction,4.19921875
1988,Mystery,8.0
1988,Documentary,8.0
1988,Crime,8.0
1988,Action,4.69921875
1988,Drama,4.69921875
1988,War,4.69921875
1988,Action,6.5
1988,Adventure,6.5
1988,Crime,6.5
1988,Thriller,6.5
1988,Comedy,6.19921875
1988,Family,6.19921875
1988,Action,6.1015625
1988,Adventure,6.1015625
1988,Crime,6.1015625
1988,Romance,6.1015625
1988,Thriller,6.1015625
1988,Comedy,5.1015625
1988,Drama,5.1015625
1988,Thriller,4.5
1988,Comedy,4.5
1988,Horror,4.5
1988,Science Fiction,4.5
1988,Comedy,7.19921875
1988,Thriller,6.0
1988,Drama,6.0
1988,Horror,6.0
1988,Science Fiction,6.0
1988,Drama,6.0
1988,Comedy,5.0
1988,Horror,5.0
1988,Comedy,4.80078125
1988,Romance,4.80078125
1988,Comedy,5.1015625
1988,Horror,5.1015625
1988,Science Fiction,5.1015625
1988,Thriller,5.5
1988,Action,5.5
1988,Horror,5.5
1988,Horror,5.69921875
1988,Thriller,5.69921875
1988,Drama,7.30078125
1988,Comedy,6.0
1988,Fantasy,6.0
1988,Action,6.3984375
1988,Crime,6.3984375
1988,Drama,6.3984375
1988,Comedy,6.3984375
1988,Drama,6.3984375
1988,Romance,6.3984375
1988,Comedy,5.1015625
1988,Comedy,5.5
1988,Fantasy,5.5
1988,Horror,5.5
1988,Horror,4.1015625
1988,Science Fiction,4.1015625
1988,Comedy,6.5
1988,Drama,5.6015625
1988,Romance,5.6015625
1988,Horror,6.0
1988,Action,5.3984375
1988,Comedy,5.3984375
1988,Drama,7.30078125
1988,Comedy,5.3984375
1988,Horror,5.3984375
1988,Action,4.5
1988,Comedy,4.5
1988,Horror,4.5
1988,Science Fiction,4.5
1988,Fantasy,7.0
1988,Comedy,7.0
1988,Drama,5.5
1988,Foreign,5.5
1988,Drama,6.3984375
1988,Family,6.3984375
1988,Romance,6.3984375
1988,Action,4.6015625
1988,History,4.6015625
1988,War,4.6015625
1988,Comedy,5.80078125
1988,Fantasy,5.69921875
1988,Adventure,5.69921875
1988,Family,5.69921875
1988,Adventure,6.80078125
1988,Family,6.80078125
1988,Fantasy,6.80078125
1988,Comedy,5.6015625
1988,Horror,5.6015625
1989,Animation,7.1015625
1989,Family,7.1015625
1989,Adventure,7.3984375
1989,Action,7.3984375
1989,Comedy,7.1015625
1989,Romance,7.1015625
1989,Drama,7.1015625
1989,Fantasy,6.8984375
1989,Action,6.8984375
1989,Adventure,7.19921875
1989,Comedy,7.19921875
1989,Family,7.19921875
1989,Science Fiction,7.19921875
1989,Action,7.19921875
1989,Drama,7.8984375
1989,Fantasy,6.19921875
1989,Action,6.19921875
1989,Comedy,6.19921875
1989,Science Fiction,6.19921875
1989,Family,6.19921875
1989,Adventure,5.6015625
1989,Action,5.6015625
1989,Thriller,5.6015625
1989,Comedy,7.19921875
1989,War,7.1015625
1989,Adventure,6.8984375
1989,Action,6.8984375
1989,Thriller,6.8984375
1989,Science Fiction,6.8984375
1989,Action,6.5
1989,Adventure,6.5
1989,Comedy,6.5
1989,Crime,6.5
1989,Thriller,6.5
1989,Action,5.8984375
1989,Adventure,5.8984375
1989,Comedy,5.8984375
1989,Adventure,6.6015625
1989,Comedy,6.6015625
1989,Science Fiction,6.6015625
1989,Comedy,5.69921875
1989,Romance,5.69921875
1989,Adventure,5.8984375
1989,Comedy,5.8984375
1989,Family,5.8984375
1989,Science Fiction,5.8984375
1989,Science Fiction,5.30078125
1989,Action,5.30078125
1989,Adventure,5.30078125
1989,Thriller,5.30078125
1989,Action,6.19921875
1989,Thriller,6.19921875
1989,Horror,5.6015625
1989,Thriller,5.6015625
1989,Action,4.80078125
1989,Science Fiction,4.80078125
1989,Comedy,6.3984375
1989,Horror,6.3984375
1989,Thriller,6.3984375
1989,Drama,6.3984375
1989,Horror,6.3984375
1989,Family,5.5
1989,Adventure,5.5
1989,Crime,6.30078125
1989,Comedy,6.30078125
1989,Drama,6.30078125
1989,War,6.30078125
1989,Comedy,6.6015625
1989,Drama,6.6015625
1989,Family,6.6015625
1989,Adventure,6.0
1989,Horror,6.0
1989,Action,6.0
1989,Thriller,6.0
1989,Science Fiction,6.0
1989,Drama,6.30078125
1989,Comedy,6.5
1989,Comedy,5.30078125
1989,Crime,5.30078125
1989,Drama,5.30078125
1989,Comedy,6.19921875
1989,Comedy,6.19921875
1989,Drama,6.19921875
1989,Family,6.19921875
1989,Action,5.5
1989,Adventure,5.5
1989,Comedy,5.5
1989,Crime,5.5
1989,Drama,6.5
1989,History,6.5
1989,War,6.5
1989,Comedy,6.3984375
1989,Drama,6.3984375
1989,Thriller,6.3984375
1989,Action,5.80078125
1989,Drama,5.80078125
1989,Fantasy,5.80078125
1989,Action,6.1015625
1989,Adventure,6.1015625
1989,Crime,6.1015625
1989,Drama,6.1015625
1989,Thriller,6.1015625
1989,Action,5.19921875
1989,Thriller,5.19921875
1989,Comedy,5.6015625
1989,Crime,5.6015625
1989,Mystery,5.6015625
1989,Horror,4.69921875
1989,Thriller,4.69921875
1989,Fantasy,5.80078125
1989,Drama,5.80078125
1989,Romance,5.80078125
1989,Comedy,4.80078125
1989,Crime,4.80078125
1989,Horror,4.8984375
1989,Science Fiction,4.8984375
1989,Thriller,4.8984375
1989,Science Fiction,6.8984375
1989,Thriller,6.8984375
1989,Action,5.8984375
1989,Comedy,5.8984375
1989,Thriller,5.8984375
1989,Crime,5.8984375
1989,Family,5.8984375
1989,Foreign,6.8984375
1989,Crime,6.8984375
1989,Drama,6.8984375
1989,Comedy,5.69921875
1989,Drama,6.30078125
1989,Animation,6.30078125
1989,Family,6.30078125
1989,Comedy,6.30078125
1989,Fantasy,6.30078125
1989,Action,5.80078125
1989,Thriller,5.80078125
1989,Action,5.8984375
1989,Comedy,5.8984375
1989,Crime,5.8984375
1989,Drama,5.8984375
1989,Thriller,5.8984375
1989,Drama,6.69921875
1989,Crime,6.69921875
1989,Mystery,6.69921875
1989,Animation,6.80078125
1989,Family,6.80078125
1989,Fantasy,6.80078125
1989,Crime,6.30078125
1989,Thriller,6.30078125
1989,Horror,6.30078125
1989,Drama,6.30078125
1989,Action,5.69921875
1989,Adventure,5.69921875
1989,Fantasy,5.69921875
1989,Horror,5.69921875
1989,Crime,5.80078125
1989,Drama,5.80078125
1989,Thriller,5.8984375
1989,Comedy,5.8984375
1989,Horror,5.8984375
1989,Comedy,6.8984375
1989,Drama,6.8984375
1989,Drama,5.5
1989,Horror,5.5
1989,Romance,5.5
1989,Comedy,6.8984375
1989,Drama,6.8984375
1989,Action,6.0
1989,Thriller,6.0
1989,Crime,6.0
1989,Comedy,5.19921875
1989,Horror,5.19921875
1989,Action,5.19921875
1989,Comedy,5.80078125
1989,Drama,5.80078125
1989,Romance,5.80078125
1989,Drama,4.3984375
1989,Romance,4.3984375
1989,Fantasy,5.5
1989,Horror,5.5
1989,Mystery,5.5
1989,Music,6.5
1989,Drama,6.5
1989,Romance,6.5
1989,Comedy,6.8984375
1989,Drama,6.8984375
1989,Romance,6.8984375
1989,Drama,7.30078125
1989,Action,5.19921875
1989,Horror,5.19921875
1989,Thriller,5.19921875
1989,Science Fiction,5.19921875
1989,Fantasy,5.3984375
1989,Drama,5.3984375
1989,Comedy,5.3984375
1989,Science Fiction,5.3984375
1989,Family,5.3984375
1989,Action,5.1015625
1989,Comedy,5.1015625
1989,Romance,5.1015625
1989,Fantasy,6.69921875
1989,Comedy,6.69921875
1989,Science Fiction,6.69921875
1989,Romance,6.69921875
1989,Comedy,4.80078125
1989,Horror,4.80078125
1989,Action,4.80078125
1989,Science Fiction,4.80078125
1989,Crime,7.5
1989,Drama,7.5
1989,Horror,5.6015625
1989,War,7.3984375
1989,Drama,7.3984375
1989,History,7.3984375
1989,Action,7.3984375
1989,Romance,7.3984375
1989,Documentary,7.1015625
1989,History,7.1015625
1989,Action,6.1015625
1989,Adventure,6.1015625
1989,Science Fiction,6.1015625
1989,Action,4.80078125
1989,Adventure,4.80078125
1989,Crime,4.80078125
1989,Drama,4.80078125
1989,Thriller,4.80078125
1989,Comedy,6.5
1989,Romance,6.5
1989,Crime,6.5
1989,Drama,6.5
1989,Comedy,6.5
1989,Horror,4.80078125
1989,Science Fiction,4.80078125
1989,Action,6.8984375
1989,Comedy,6.8984375
1989,Horror,5.19921875
1989,Thriller,5.19921875
1989,Comedy,6.69921875
1989,Drama,6.69921875
1989,Romance,6.69921875
1989,Fantasy,5.5
1989,Comedy,5.5
1989,Science Fiction,5.5
1989,Romance,5.5
1989,Adventure,5.0
1989,Drama,5.0
1989,Action,5.0
1989,Thriller,5.0
1989,Comedy,6.19921875
1989,Music,6.19921875
1989,Science Fiction,4.6015625
1989,Action,4.6015625
1989,Drama,6.0
1989,Adventure,5.8984375
